beta,time_exponent_p,time_step,dimensionless_gap,physical_gap_in_chosen_units,large_beta_asymptote
25118.86431509582,1.0,3.9810717055349695e-05,5.9717264264853115e-05,1.5000298583375657,1.5
25118.86431509582,1.5,2.5118864315095775e-07,5.9717264264853115e-05,237.7387110967617,237.73397886916712
28183.82931264455,0.5,0.005956621435290103,5.322295258740041e-05,0.008935090666007435,0.008934932152935154
28183.82931264455,1.0,3.5481338923357534e-05,5.322295258740041e-05,1.5000266112382667,1.5
28183.82931264455,1.5,2.1134890398366456e-07,5.322295258740041e-05,251.82507022375702,251.82060271838407
31622.776601683792,0.5,0.005623413251903491,4.7434914908481766e-05,0.008435253249870146,0.008435119877855236
31622.776601683792,1.0,3.1622776601683795e-05,4.7434914908481766e-05,1.5000237172707989,1.5
31622.776601683792,1.5,1.778279410038923e-07,4.7434914908481766e-05,266.7461290992708,266.7419115058384
35481.3389233576,0.5,0.00530884444230988,4.227633971933762e-05,0.007963378881929186,0.00796326666346482
35481.3389233576,1.0,2.8183829312644495e-05,4.227633971933762e-05,1.5000211380208228,1.5
35481.3389233576,1.5,1.4962356560944299e-07,4.227633971933762e-05,282.551345084838,282.5473634234703
39810.71705534969,0.5,0.005011872336272725,3.767876969347633e-05,0.007517902924378482,0.0075178085044090865
39810.71705534969,1.0,2.5118864315095822e-05,3.767876969347633e-05,1.500018839260671,1.5
39810.71705534969,1.5,1.2589254117941688e-07,3.767876969347633e-05,299.2931061720177,299.2893472453318
44668.359215096345,0.5,0.004731512589614803,3.3581192971008844e-05,0.007097348328886666,0.007097268884422205
44668.359215096345,1.0,2.238721138568338e-05,3.3581192971008844e-05,1.5000167905004915,1.5
44668.359215096345,1.5,1.0592537251772878e-07,3.3581192971008844e-05,317.02690462937335,317.02335597549717
50118.72336272725,0.5,0.0044668359215096305,2.9929233306433943e-05,0.006700320726425728,0.006700253882264445
50118.72336272725,1.0,1.9952623149688786e-05,2.9929233306433943e-05,1.5000149645436855,1.5
50118.72336272725,1.5,8.91250938133745e-08,2.9929233306433943e-05,335.81152092927874,335.80817078525104
56234.13251903491,0.5,0.004216965034285822,2.667442832235988e-05,0.006325503793720076,0.006325447551428733
56234.13251903491,1.0,1.778279410038923e-05,2.667442832235988e-05,1.5000133371490834,1.5
56234.13251903491,1.5,7.498942093324559e-08,2.667442832235988e-05,355.70921858571273,355.7060558492483
63095.73444801943,0.5,0.003981071705534969,2.3773586279207623e-05,0.0059716548803064005,0.005971607558302453
63095.73444801943,1.0,1.5848931924611107e-05,2.3773586279207623e-05,1.5000118867499626,1.5
63095.73444801943,1.5,6.309573444801916e-08,2.3773586279207623e-05,376.7859505430319,376.78296472643734
70794.57843841374,0.5,0.003758374042884443,2.118821281442346e-05,0.0056376008807686746,0.005637561064326665
70794.57843841374,1.0,1.4125375446227553e-05,2.118821281442346e-05,1.5000105940605049,1.5
70794.57843841374,1.5,5.3088444423098894e-08,2.118821281442346e-05,399.1115777580483,399.10875896982134
79432.82347242821,0.5,0.0035481338923357532,1.8884000044249954e-05,0.005322234339871128,0.00532220083850363
79432.82347242821,1.0,1.2589254117941663e-05,1.8884000044249954e-05,1.500009441968233,1.5
79432.82347242821,1.5,4.466835921509626e-08,1.8884000044249954e-05,422.7601007978788,422.7574396896682
89125.0938133746,0.5,0.003349654391578276,1.68303712340956e-05,0.005024509775220583,0.005024481587367414
89125.0938133746,1.0,1.1220184543019628e-05,1.68303712340956e-05,1.5000084151526918,1.5
89125.0938133746,1.5,3.758374042884439e-08,1.68303712340956e-05,447.8099050827522,447.807392837694
100000.0,0.5,0.0031622776601683794,1.5000075000102553e-05,0.00474344020736745,0.004743416490252569
100000.0,1.0,1e-05,1.5000075000102553e-05,1.500007500010255,1.5
100000.0,1.5,3.162277660168379e-08,1.5000075000102553e-05,474.34402073674505,474.34164902525697
