z,single_deficit,sum_real_deficit,sum_imaginary
8e-07,0.00000000000000009070294784580498317744835399516336085926309086803592554601049857478451,0.000000000000000181405895691609966354896707990326721718526181736071851092020997149569,0.000000009523809523809522657740344815174799382614027746455872012815412412575016
8.0625e-07,0.00000000000000009212571747448979026026880014576598964481299227856105320054631085933017,0.0000000000000001842514349489795805205376002915319792896259845571221064010926217186603,0.000000009598214285714284535295877558612785114250659436670005941112500608709135
8.125e-07,0.00000000000000009355955924036280595578913645400977461702801821602025413935659997592466,0.0000000000000001871191184807256119115782729080195492340560364320405082787131999518493,0.000000009672619047619046412426319320717761516925054286505300215830021490522655
8.1875e-07,0.00000000000000009500447314342403026394586014894299845859223909657697342415546594775198,0.000000000000000190008946286848060527891720297885996917184478193153946848310931895504,0.000000009747023809523808289128374822564666503839529793750265071440160072925019
8.249999999999999e-07,0.00000000000000009646045918367343980032123659413207113533814885412008310173258146620535,0.0000000000000001929209183673468796006424731882641422706762977082401662034651629324107,0.00000000982142857142856897492255830903842113326385099174207162776297056249559
8.3125e-07,0.0000000000000000979275173611111047179120067706326032373638639947328247108408466853273,0.0000000000000001958550347222222094358240135412652064747277279894656494216816933706546,0.000000009895833333333332041234145929784013883316753986602931150276131578043602
8.374999999999999e-07,0.00000000000000009940564767573693112492984079177744645591476357742902618818585274415341,0.0000000000000001988112953514738622498596815835548929118295271548580523763717054883068,0.000000009970238095238092726155080501116329272154283012050156540202122241042581
8.4375e-07,0.0000000000000001008948501275510136216494104654679044700874847624647763200186609181885,0.0000000000000002017897002551020272432988209309358089401749695249295526400373218363769,0.00000001004464285714285579158682864887033055877847086207803980470545820487003
8.499999999999999e-07,0.0000000000000001023951247165532568990478450765591243886107963940543013391407473160271,0.0000000000000002047902494331065137980956901531182487772215927881086026782814946320542,0.00000001011904761904761647562133318936095857112034174809941619667845836015238
8.5625e-07,0.0000000000000001039064714427437569746323957858794738678327658324064947127117937201747,0.0000000000000002078129428854875139492647915717589477356655316648129894254235874403495,0.00000001019345238095237954016006074842311983670902796975491527027589953993231
8.625e-07,0.00000000000000010542889030612244156942456261442740882562212640272205906013285533153,0.00000000000000021085778061224488313884912522885481765124425280544411812026571066306,0.00000001026785714285714141377114461856178648498406766466565492394081538383161
8.687499999999999e-07,0.000000000000000106962381306689310151894334806136564627265446848824564959468264381394,0.000000000000000213924762613378620303788669612273129254530893697649129918936528762788,0.00000001034226190476190209645128952085191817818351780736932471091254965925687
8.75e-07,0.0000000000000001085069444444444365952731159979426707278081437215349532103725859660616,0.0000000000000002170138888888888731905462319958853414556162874430699064207451719321232,0.00000001041666666666666515962577160493835336713960958933233927100895321216485
8.812499999999999e-07,0.0000000000000001100625797193877220474516834035066871981342240119178504783076484618483,0.0000000000000002201251594387754440949033668070133743962684480238357009566152969236967,0.00000001049107142857142584138653368713617734493640574152241418734831884245296
8.875e-07,0.0000000000000001116292871315192660690187365659745666701896331912084215977474973692894,0.0000000000000002232585742630385321380374731319491333403792663824168431954949947385788,0.00000001056547619047618890363504239328015111971158376393802372559326984965467
8.937499999999999e-07,0.0000000000000001132070666808389683906305118705296248261555340854862211134109755297921,0.0000000000000002264141333616779367812610237410592496523110681709724422268219510595842,0.00000001063988095238094958446324053968541924689665722549523179107169115995855
9e-07,0.0000000000000001147959183673469299901082882132448176421495295327549910866123132438856,0.0000000000000002295918367346938599802165764264896352842990590655099821732246264877712,0.00000001071428571428571264577259475218668305058904028083248470708269027852137
9.0625e-07,0.0000000000000001163958421910430748682320377948113601108428547585627776519876038497472,0.0000000000000002327916843820861497364640755896227202216857095171255553039752076994945,0.00000001078869047619047451613123832328906911672082690136370363853335697474085
9.124999999999999e-07,0.0000000000000001180068381519274024934683172769493044891202036420681443173915861646472,0.0000000000000002360136763038548049869366345538986089782404072841362886347831723292944,0.00000001086309523809523519553587597406753821492385020842458645919413296955404
9.1875e-07,0.0000000000000001196289062499999904592831929524743387818388226959349417973675776416715,0.000000000000000239257812499999980918566385904948677563677645391869883594735155283343,0.0000000109374999999999982554117838541667710182567437489794184714103014105544
9.249999999999999e-07,0.00000000000000012126204648526073495324654913537574596236493278358359057241022451797,0.0000000000000002425240929705214699064930982707514919247298655671671811448204490359399,0.00000001101190476190475893385090477990206392873523676213101003317262722854536
9.3125e-07,0.0000000000000001229062588577097404962611131040439115552258290588357230678614696056573,0.0000000000000002458125177154194809925222262080878231104516581176714461357229392113146,0.00000001108630952380952199275470537710796536964688147535993868967209326353444
9.374999999999999e-07,0.0000000000000001245615433673469018586622283439905374144949780827044945790044841646192,0.0000000000000002491230867346938037173244566879810748289899561654089891580089683292384,0.00000001116071428571428267021512846209983395792732882597002833222605952515659
9.4375e-07,0.0000000000000001262279000141723249785852014865329487002005565727976735485909170404482,0.0000000000000002524558000283446499571704029730658974004011131455953470971818340808965,0.00000001123511904761904572813364066071215548025650484507562497761243716751586
9.5e-07,0.0000000000000001279053287981859301365684769120552844087173862538618485075814930009941,0.0000000000000002558106575963718602731369538241105688174347725077236970151629860019883,0.00000001130952380952380759507837526545021872956403010009207679223190793261394
9.5625e-07,0.0000000000000001295938297193877439056670154347517917090496384211736440393011062123584,0.0000000000000002591876594387754878113340308695035834180992768423472880786022124247168,0.00000001138392857142856946152222747357884465988578912425070268090771149584844
9.624999999999999e-07,0.0000000000000001312934027777777390040600040532290652525366870875385195796243831842998,0.0000000000000002625868055555554780081200081064581305050733741750770391592487663685996,0.00000001145833333333333013698571152998312020121942004698887186302920110314946
9.6875e-07,0.000000000000000133004047973355997276910266381308253297279964603464284252117952632397,0.000000000000000266008095946711994553820532762616506594559929206928568504235905264794,0.00000001153273809523809319289410358430753621877565780541633381276177423932245
9.75e-07,0.0000000000000001347257653061224368789039451877695285698907459353000374902548016917383,0.0000000000000002694515306122448737578078903755390571397814918706000749805096033834766,0.00000001160714285714285505781553692905747767501555360892030247753916437240278
9.8125e-07,0.0000000000000001364585547760770850917108198566076174037507257117565763444511950994306,0.0000000000000002729171095521541701834216397132152348075014514235131526889023901988611,0.00000001168154761904761692222290676149773346761362033236368905994145632794169
9.874999999999999e-07,0.00000000000000013820241638321991392489133586552739022983432294373272726995909470671,0.0000000000000002764048327664398278497826717310547804596686458874654545399181894134199,0.00000001175595238095237759563672732651342342674502498628960078064694478134469
9.9375e-07,0.0000000000000001399573501275510073494566954888526391908071941252734017870106545568922,0.0000000000000002799147002551020146989133909777052783816143882505468035740213091137844,0.00000001183035714285714064948227477374893971753960982499701978870129454811827
1e-06,0.0000000000000001417233560090702813942407398837596287404932563316077268481167124374336,0.0000000000000002834467120181405627884814797675192574809865126632154536962334248748673,0.00000001190476190476190251232768239570976600276699000995373569785848499038657
