case,method,kind,tau,lA,lC,phi,v,hp,hl,E,B,I_wrong
early_contraction,DOP853,full,0.1815625,-0.015145770072655896,-0.015168876032433913,0.09993128980148154,-0.0007627721116401737,-0.0834177658761073,-0.0836768093533218,0.020615666527118038,0.030922649898432554,
early_contraction,DOP853,full,0.18374999999999997,-0.015328246384292128,-0.015351922597872335,0.09992961095011972,-0.00077217856977304,-0.08341771895106874,-0.08368005106192664,0.020623205491083263,0.030933937260182384,
early_contraction,DOP853,full,0.18593749999999998,-0.015510722592640585,-0.015534976258394102,0.09992791151645444,-0.0007815902178636985,-0.08341767144147881,-0.0836832962872294,0.020630747377569366,0.030945228735643742,
early_contraction,DOP853,full,0.188125,-0.015693198696421964,-0.015718037021695715,0.09992619148913127,-0.0007910070572119841,-0.08341762334679238,-0.08368654503264497,0.020638292187807127,0.030956524326234337,
early_contraction,DOP853,full,0.19031249999999997,-0.01587567469435577,-0.015901104895481164,0.0999244508567929,-0.0008004290891177853,-0.08341757466646395,-0.08368979730159135,0.020645839923027872,0.03096782403337224,
early_contraction,DOP853,full,0.19249999999999998,-0.016058150585160313,-0.016084179887461914,0.0999226896080792,-0.0008098563148810436,-0.0834175253999476,-0.0836930530974896,0.02065339058446346,0.03097912785847587,
early_contraction,DOP853,full,0.19468749999999999,-0.01624062636755271,-0.016267262005356914,0.09992090773162716,-0.0008192887358017542,-0.08341747554669705,-0.08369631242376395,0.020660944173346296,0.030990435802963998,
early_contraction,DOP853,full,0.19687499999999997,-0.016423102040248886,-0.01645035125689261,0.09991910521607097,-0.0008287263531799657,-0.08341742510616562,-0.08369957528384168,0.020668500690909315,0.03100174786825575,
early_contraction,DOP853,full,0.19906249999999998,-0.016605577601963562,-0.016633447649802954,0.09991728205004197,-0.0008381691683157808,-0.08341737407780625,-0.08370284168115323,0.020676060138386007,0.03101306405577062,
early_contraction,DOP853,full,0.20124999999999998,-0.016788053051410266,-0.01681655119182939,0.09991543822216863,-0.0008476171825093562,-0.08341732246107147,-0.08370611161913213,0.02068362251701039,0.031024384366928434,
early_contraction,DOP853,full,0.20343749999999997,-0.016970528387301325,-0.016999661890720896,0.09991357372107657,-0.0008570703970609027,-0.08341727025541348,-0.083709385101215,0.020691187828017033,0.031035708803149382,
early_contraction,DOP853,full,0.20562499999999997,-0.017153003608347876,-0.01718277975423396,0.09991168853538861,-0.0008665288132706862,-0.08341721746028402,-0.08371266213084162,0.020698756072641034,0.031047037365854013,
early_contraction,DOP853,full,0.20781249999999998,-0.01733547871325985,-0.01736590479013259,0.09990978265372469,-0.0008759924324390269,-0.0834171640751345,-0.08371594271145487,0.020706327252118045,0.031058370056463218,
early_contraction,DOP853,full,0.20999999999999996,-0.017517953700745964,-0.017549037006188345,0.09990785606470191,-0.0008854612558662996,-0.0834171100994159,-0.08371922684650075,0.02071390136768425,0.03106970687639825,
early_contraction,DOP853,full,0.21218749999999997,-0.017700428569513767,-0.01773217641018032,0.09990590875693454,-0.0008949352848529354,-0.08341705553257883,-0.08372251453942842,0.02072147842057638,0.031081047827080713,
early_contraction,DOP853,full,0.21437499999999998,-0.017882903318269572,-0.01791532300989515,0.09990394071903401,-0.0009044145206994196,-0.08341700037407351,-0.08372580579369011,0.02072905841203171,0.031092392909932567,
early_contraction,DOP853,full,0.2165625,-0.01806537794571851,-0.01809847681312704,0.09990195193960887,-0.0009138989647062939,-0.0834169446233498,-0.08372910061274123,0.020736641343288044,0.031103742126376115,
early_contraction,DOP853,full,0.21874999999999997,-0.018247852450564497,-0.01828163782767774,0.09989994240726485,-0.0009233886181741553,-0.08341688827985709,-0.0837323990000403,0.020744227215583742,0.031115095477834025,
early_contraction,DOP853,full,0.22093749999999998,-0.018430326831510253,-0.018464806061356587,0.09989791211060484,-0.0009328834824036572,-0.08341683134304446,-0.083735700959049,0.020751816030157706,0.031126452965729315,
early_contraction,DOP853,full,0.223125,-0.018612801087257286,-0.018647981521980477,0.09989586103822887,-0.0009423835586955091,-0.08341677381236057,-0.08373900649323214,0.020759407788249373,0.03113781459148535,
early_contraction,DOP853,full,0.22531249999999997,-0.018795275216505897,-0.0188311642173739,0.09989378917873414,-0.0009518888483504769,-0.08341671568725369,-0.08374231560605766,0.020767002491098724,0.031149180356525853,
early_contraction,DOP853,full,0.22749999999999998,-0.018977749217955184,-0.019014354155368937,0.09989169652071497,-0.0009613993526693833,-0.08341665696717168,-0.08374562830099665,0.020774600139946288,0.0311605502622749,
early_contraction,DOP853,full,0.2296875,-0.019160223090303036,-0.019197551343805255,0.0998895830527629,-0.0009709150729531081,-0.08341659765156205,-0.08374894458152336,0.020782200736033134,0.031171924310156914,
early_contraction,DOP853,full,0.23187499999999997,-0.01934269683224613,-0.01938075579053013,0.09988744876346656,-0.0009804360105025876,-0.08341653773987188,-0.08375226445111518,0.020789804280600878,0.03118330250159668,
early_contraction,DOP853,full,0.23406249999999998,-0.019525170442479933,-0.01956396750339845,0.09988529364141174,-0.0009899621666188164,-0.0834164772315479,-0.08375558791325267,0.020797410774891674,0.031194684838019328,
early_contraction,DOP853,full,0.23625,-0.019707643919698703,-0.019747186490272715,0.09988311767518145,-0.000999493542602846,-0.08341641612603638,-0.08375891497141952,0.020805020220148223,0.031206071320850338,
early_contraction,DOP853,full,0.23843749999999997,-0.019890117262595486,-0.019930412759023054,0.09988092085335576,-0.0010090301397557859,-0.08341635442278328,-0.0837622456291026,0.020812632617613767,0.031217461951515552,
early_contraction,DOP853,full,0.24062499999999998,-0.02007259046986212,-0.020113646317527233,0.09987870316451196,-0.0010185719593788038,-0.0834162921212341,-0.08376557988979194,0.020820247968532102,0.031228856731441157,
early_contraction,DOP853,full,0.2428125,-0.020255063540189223,-0.020296887173670636,0.09987646459722448,-0.0010281190027731253,-0.08341622922083398,-0.08376891775698071,0.020827866274147552,0.031240255662053695,
early_contraction,DOP853,full,0.24499999999999997,-0.0204375364722662,-0.02048013533534631,0.09987420514006488,-0.0010376712712400348,-0.08341616572102768,-0.0837722592341653,0.020835487535705,0.03125165874478005,
early_contraction,DOP853,full,0.24718749999999998,-0.020620009264781247,-0.02066339081045495,0.0998719247816019,-0.0010472287660808753,-0.08341610162125952,-0.08377560432484521,0.02084311175444987,0.03126306598104747,
early_contraction,DOP853,full,0.24937499999999999,-0.020802481916421336,-0.020846653606904905,0.09986962351040143,-0.0010567914885970487,-0.08341603692097346,-0.08377895303252314,0.020850738931628133,0.03127447737228356,
early_contraction,DOP853,full,0.25156249999999997,-0.020984954425872223,-0.02102992373261219,0.0998673013150265,-0.0010663594400900163,-0.08341597161961307,-0.08378230536070498,0.02085836906848629,0.03128589291991626,
early_contraction,DOP853,full,0.25375,-0.021167426791818454,-0.021213201195500495,0.09986495818403729,-0.0010759326218612985,-0.0834159057166215,-0.08378566131289979,0.020866002166271415,0.031297312625373865,
early_contraction,DOP853,full,0.2559375,-0.021349899012943346,-0.021396486003501195,0.09986259410599116,-0.0010855110352124755,-0.08341583921144152,-0.08378902089261979,0.0208736382262311,0.031308736490085025,
early_contraction,DOP853,full,0.258125,-0.02153237108792901,-0.02157977816455334,0.0998602090694426,-0.0010950946814451872,-0.08341577210351551,-0.0837923841033804,0.0208812772496135,0.03132016451547875,
early_contraction,DOP853,full,0.26031249999999995,-0.021714843015456318,-0.021763077686603682,0.09985780306294324,-0.0011046835618611338,-0.08341570439228545,-0.08379575094870025,0.02088891923766731,0.031331596702984375,
early_contraction,DOP853,full,0.26249999999999996,-0.02189731479420494,-0.02194638457760667,0.09985537607504191,-0.0011142776777620757,-0.0834156360771929,-0.0837991214321011,0.02089656419164177,0.031343033054031626,
early_contraction,DOP853,full,0.26468749999999996,-0.022079786422853312,-0.022129698845524463,0.09985292809428455,-0.0011238770304498342,-0.08341556715767909,-0.08380249555710796,0.020904212112786678,0.031354473570050535,
early_contraction,DOP853,full,0.266875,-0.022262257900078655,-0.022313020498326928,0.09985045910921425,-0.0011334816212262907,-0.08341549763318476,-0.08380587332724901,0.02091186300235236,0.03136591825247152,
early_contraction,DOP853,full,0.2690625,-0.022444729224556956,-0.022496349543991663,0.09984796910837129,-0.001143091451393388,-0.08341542750315034,-0.08380925474605562,0.0209195168615897,0.03137736710272534,
early_contraction,DOP853,full,0.27125,-0.02262720039496299,-0.022679685990503982,0.09984545808029308,-0.0011527065222531306,-0.0834153567670158,-0.0838126398170624,0.020927173691750133,0.031388820122243095,
early_contraction,DOP853,full,0.27343749999999994,-0.02280967140997029,-0.022863029845856944,0.09984292601351415,-0.0011623268351075835,-0.08341528542422075,-0.08381602854380711,0.02093483349408563,0.03140027731245624,
early_contraction,DOP853,full,0.27562499999999995,-0.022992142268251185,-0.023046381118051355,0.09984037289656623,-0.0011719523912588745,-0.08341521347420439,-0.08381942092983075,0.020942496269848714,0.03141173867479658,
early_contraction,DOP853,full,0.27781249999999996,-0.02317461296847676,-0.02322973981509576,0.09983779871797821,-0.0011815831920091923,-0.0834151409164055,-0.08382281697867751,0.02095016202029246,0.031423204210696276,
early_contraction,DOP853,full,0.27999999999999997,-0.023357083509316878,-0.023413105945006465,0.09983520346627606,-0.0011912192386607891,-0.08341506775026253,-0.08382621669389481,0.02095783074667049,0.031434673921587844,
early_contraction,DOP853,full,0.2821875,-0.023539553889440165,-0.023596479515807536,0.09983258712998298,-0.0012008605325159781,-0.08341499397521344,-0.08382962007903327,0.020965502450236963,0.031446147808904125,
early_contraction,DOP853,full,0.284375,-0.023722024107514034,-0.023779860535530814,0.09982994969761927,-0.0012105070748771364,-0.08341491959069587,-0.08383302713764676,0.020973177132246605,0.03145762587407834,
early_contraction,DOP853,full,0.2865625,-0.02390449416220465,-0.023963249012215915,0.0998272911577024,-0.0012201588670467034,-0.08341484459614701,-0.08383643787329231,0.020980854793954673,0.03146910811854404,
early_contraction,DOP853,full,0.28874999999999995,-0.02408696405217695,-0.02414664495391023,0.09982461149874701,-0.0012298159103271812,-0.08341476899100367,-0.08383985228953023,0.02098853543661698,0.031480594543735134,
early_contraction,DOP853,full,0.29093749999999996,-0.024269433776094654,-0.02433004836866897,0.09982191070926484,-0.0012394782060211364,-0.08341469277470225,-0.08384327038992401,0.020996219061489893,0.03149208515108588,
early_contraction,DOP853,full,0.29312499999999997,-0.024451903332620227,-0.024513459264555115,0.09981918877776483,-0.0012491457554311988,-0.08341461594667876,-0.0838466921780404,0.02100390566983032,0.03150357994203088,
early_contraction,DOP853,full,0.2953125,-0.024634372720414913,-0.024696877649639466,0.09981644569275304,-0.0012588185598600618,-0.0834145385063688,-0.08385011765744937,0.02101159526289572,0.03151507891800509,
early_contraction,DOP853,full,0.2975,-0.02481684193813872,-0.02488030353200063,0.09981368144273271,-0.0012684966206104832,-0.0834144604532076,-0.08385354683172415,0.021019287841944102,0.03152658208044382,
early_contraction,DOP853,full,0.2996875,-0.024999310984450414,-0.02506373691972504,0.09981089601620419,-0.001278179938985285,-0.08341438178662995,-0.08385697970444114,0.02102698340823403,0.03153808943078273,
early_contraction,DOP853,full,0.30187499999999995,-0.025181779858007524,-0.025247177820906942,0.09980808940166501,-0.001287868516287354,-0.08341430250607025,-0.08386041627918008,0.021034681963024607,0.0315496009704578,
early_contraction,DOP853,full,0.30406249999999996,-0.025364248557466357,-0.025430626243648446,0.09980526158760986,-0.001297562353819642,-0.0834142226109625,-0.08386385655952383,0.021042383507575493,0.0315611167009054,
early_contraction,DOP853,full,0.30624999999999997,-0.025546717081481964,-0.025614082196059478,0.09980241256253052,-0.0013072614528851657,-0.0834141421007403,-0.08386730054905861,0.0210500880431469,0.03157263662356224,
early_contraction,DOP853,full,0.3084375,-0.025729185428708164,-0.025797545686257816,0.099799542314916,-0.0013169658147870072,-0.08341406097483683,-0.08387074825137382,0.02105779557099959,0.03158416073986534,
early_contraction,DOP853,full,0.310625,-0.02591165359779753,-0.025981016722369098,0.0997966508332524,-0.001326675440828314,-0.08341397923268493,-0.08387419967006213,0.021065506092394864,0.031595689051252124,
early_contraction,DOP853,full,0.3128125,-0.0260941215874014,-0.02616449531252682,0.09979373810602299,-0.0013363903323122997,-0.08341389687371695,-0.08387765480871948,0.021073219608594592,0.03160722155916033,
early_contraction,DOP853,full,0.31499999999999995,-0.026276589396169864,-0.02634798146487235,0.0997908041217082,-0.001346110490542244,-0.08341381389736488,-0.08388111367094502,0.021080936120861184,0.03161875826502805,
early_contraction,DOP853,full,0.31718749999999996,-0.02645905702275178,-0.026531475187554936,0.09978784886878558,-0.001355835916821493,-0.0834137303030603,-0.08388457626034121,0.0210886556304576,0.03163029917029374,
early_contraction,DOP853,full,0.31937499999999996,-0.02664152446579475,-0.026714976488731702,0.09978487233572986,-0.0013655666124534592,-0.08341364609023443,-0.08388804258051376,0.02109637813864736,0.03164184427639617,
early_contraction,DOP853,full,0.3215625,-0.02682399172394514,-0.026898485376567673,0.0997818745110129,-0.001375302578741622,-0.08341356125831799,-0.08389151263507162,0.021104103646694527,0.0316533935847745,
early_contraction,DOP853,full,0.32375,-0.027006458795848058,-0.027082001859235767,0.09977885538310373,-0.0013850438169895284,-0.08341347580674137,-0.08389498642762704,0.02111183215586372,0.031664947096868214,
early_contraction,DOP853,full,0.3259375,-0.027188925680147382,-0.027265525944916803,0.0997758149404685,-0.001394790328500792,-0.08341338973493455,-0.08389846396179551,0.02111956366742011,0.031676504814117136,
early_contraction,DOP853,full,0.32812499999999994,-0.027371392375485727,-0.027449057641799515,0.0997727531715705,-0.0014045421145790944,-0.08341330304232708,-0.08390194524119582,0.021127298182629418,0.03168806673796146,
early_contraction,DOP853,full,0.33031249999999995,-0.027553858880504475,-0.02763259695808057,0.09976967006487023,-0.0014142991765281852,-0.0834132157283481,-0.08390543026945003,0.02113503570275792,0.03169963286984171,
early_contraction,DOP853,full,0.33249999999999996,-0.02773632519384375,-0.027816143901964543,0.09976656560882526,-0.001424061515651882,-0.08341312779242638,-0.08390891905018348,0.021142776229072447,0.031711203211198774,
early_contraction,DOP853,full,0.33468749999999997,-0.027918791314142422,-0.02799969848166395,0.09976343979189035,-0.001433829133254071,-0.08341303923399024,-0.08391241158702478,0.021150519762840377,0.03172277776347387,
early_contraction,DOP853,full,0.336875,-0.028101257240038122,-0.028183260705399255,0.09976029260251743,-0.0014436020306387064,-0.08341295005246763,-0.08391590788360584,0.021158266305329642,0.03173435652810857,
early_contraction,DOP853,full,0.3390625,-0.02828372297016722,-0.028366830581398855,0.09975712402915551,-0.001453380209109812,-0.08341286024728606,-0.08391940794356184,0.02116601585780873,0.03174593950654479,
early_contraction,DOP853,full,0.34124999999999994,-0.02846618850316483,-0.028550408117899117,0.09975393406025083,-0.00146316366997148,-0.08341276981787267,-0.08392291177053128,0.021173768421546686,0.03175752670022482,
early_contraction,DOP853,full,0.34343749999999995,-0.028648653837664826,-0.028733993323144365,0.0997507226842467,-0.0014729524145278732,-0.08341267876365417,-0.08392641936815592,0.021181523997813097,0.03176911811059124,
early_contraction,DOP853,full,0.34562499999999996,-0.028831118972299813,-0.028917586205386894,0.09974748988958362,-0.0014827464440832232,-0.08341258708405686,-0.08392993074008084,0.02118928258787811,0.03178071373908704,
early_contraction,DOP853,full,0.34781249999999997,-0.029013583905701152,-0.029101186772886974,0.09974423566469924,-0.0014925457599418313,-0.08341249477850664,-0.08393344588995443,0.021197044193012434,0.03179231358715551,
early_contraction,DOP853,full,0.35,-0.029196048636498943,-0.029284795033912864,0.09974095999802833,-0.00150235036340807,-0.08341240184642898,-0.08393696482142833,0.021204808814487323,0.031803917656240306,
early_contraction,DOP853,reduced_flux_recovered,0.0,0.0,0.0,0.1,0.0,-0.08341967594283947,-0.08341967594283947,0.02,0.03,
early_contraction,DOP853,reduced_flux_recovered,0.0021874999999999998,-0.0001824805409280004,-0.00018248377959415133,0.09999999017881285,-8.980218043370833e-06,-0.0834196756727004,-0.08342263736932658,0.02000730063236326,0.03001095083064763,
early_contraction,DOP853,reduced_flux_recovered,0.0043749999999999995,-0.0003649610806738609,-0.0003649740408560789,0.09999996070784027,-1.7965518323820725e-05,-0.08341967486194056,-0.08342560203961945,0.02001460408695392,0.030021905658580674,
early_contraction,DOP853,reduced_flux_recovered,0.006562499999999999,-0.000547441618054411,-0.000547470790885071,0.09999991157596344,-2.695590213744788e-05,-0.08341967351004584,-0.08342856995688484,0.02002191036495866,0.03003286448518713,
early_contraction,DOP853,reduced_flux_recovered,0.008749999999999999,-0.0007299221518853561,-0.0007299740367873465,0.09999984277206073,-3.5951370780388416e-05,-0.08341967161650171,-0.08343154112429246,0.0200292194675647,0.03004382731185537,
early_contraction,DOP853,reduced_flux_recovered,0.0109375,-0.000912402680981275,-0.0009124837856760605,0.09999975428500765,-4.495192554881652e-05,-0.08341966918079331,-0.08343451554501484,0.02003653139595977,0.030054794139974108,
early_contraction,DOP853,reduced_flux_recovered,0.013124999999999998,-0.00109488320415562,-0.0010950000446713116,0.09999964610367687,-5.3957567738944614e-05,-0.08341966620240542,-0.08343749322222743,0.020043846151332128,0.030065764970932423,
early_contraction,DOP853,reduced_flux_recovered,0.015312499999999998,-0.0012773637202207163,-0.0012775228209001477,0.09999951821693827,-6.296829864702353e-05,-0.08341966268082243,-0.08344047415910856,0.020051163734870567,0.030076739806119777,
early_contraction,DOP853,reduced_flux_recovered,0.017499999999999998,-0.0014598442279877611,-0.001460052121496573,0.09999937061365882,-7.198411956934266e-05,-0.08341965861552839,-0.0834434583588395,0.02005848414776438,0.03008771864692595,
early_contraction,DOP853,reduced_flux_recovered,0.019687499999999997,-0.0016423247262668207,-0.001642587953601553,0.09999920328270273,-8.100503180223007e-05,-0.08341965400600698,-0.08344644582460434,0.0200658073912034,0.03009870149474113,
early_contraction,DOP853,reduced_flux_recovered,0.021875,-0.0018248052138668338,-0.0018251303243630227,0.09999901621293134,-9.003103664205273e-05,-0.08341964885174154,-0.08344943655959011,0.02007313346637799,0.030109688350955836,
early_contraction,DOP853,reduced_flux_recovered,0.024062499999999997,-0.002007285689595606,-0.0020076792409358907,0.09999880939320312,-9.906213538521664e-05,-0.08341964315221499,-0.08345243056698676,0.020080462374479014,0.030120679216960947,
early_contraction,DOP853,reduced_flux_recovered,0.026249999999999996,-0.002189766152259814,-0.0021902347104820487,0.09999858281237377,-0.00010809832932816699,-0.08341963690690994,-0.08345542784998712,0.02008779411669789,0.030131674094147725,
early_contraction,DOP853,reduced_flux_recovered,0.028437499999999998,-0.0023722466006649984,-0.0023727967401703746,0.09999833645929612,-0.00011713961976738828,-0.08341963011530862,-0.08345842841178693,0.020095128694226548,0.030142672983907777,
early_contraction,DOP853,reduced_flux_recovered,0.030624999999999996,-0.0025547270336155705,-0.0025553653371767396,0.09999807032282015,-0.00012618600799940453,-0.08341962277689287,-0.08346143225558485,0.02010246610825743,0.030153675887633062,
early_contraction,DOP853,reduced_flux_recovered,0.032812499999999994,-0.0027372074499148074,-0.0027379405086840154,0.09999778439179303,-0.00013523749532077948,-0.08341961489114422,-0.08346443938458241,0.020109806359983523,0.03016468280671592,
early_contraction,DOP853,reduced_flux_recovered,0.034999999999999996,-0.0029196878483648513,-0.002920522261882081,0.09999747865505909,-0.00014429408302811671,-0.08341960645754377,-0.08346744980198412,0.020117149450598327,0.03017569374254904,
early_contraction,DOP853,reduced_flux_recovered,0.0371875,-0.003102168227766708,-0.0031031106039678285,0.0999971531014598,-0.00015335577241805978,-0.08341959747557232,-0.08347046351099736,0.020124495381295876,0.03018670869652547,
early_contraction,DOP853,reduced_flux_recovered,0.03937499999999999,-0.003284648586920248,-0.003285705542145167,0.09999680771983384,-0.00016242256478729236,-0.08341958794471024,-0.08347348051483246,0.020131844153270715,0.030197727670038615,
early_contraction,DOP853,reduced_flux_recovered,0.041562499999999995,-0.003467128924624204,-0.003468307083625036,0.099996442499017,-0.00017149446143253856,-0.0834195778644376,-0.08347650081670265,0.020139195767717943,0.030208750664482257,
early_contraction,DOP853,reduced_flux_recovered,0.04375,-0.003649609239676172,-0.0036509152356254035,0.09999605742784226,-0.000180571463650563,-0.08341956723423405,-0.08347952441982406,0.02014655022583315,0.03021977768125051,
early_contraction,DOP853,reduced_flux_recovered,0.04593749999999999,-0.0038320895308726075,-0.0038335300053712767,0.09999565249513977,-0.00018965357273817082,-0.08341955605357888,-0.08348255132741582,0.02015390752881249,0.030230808721737883,
early_contraction,DOP853,reduced_flux_recovered,0.048124999999999994,-0.004014569797008829,-0.004016151400094708,0.09999522768973683,-0.0001987407899922082,-0.08341954432195108,-0.08348558154269992,0.020161267677852604,0.03024184378733922,
early_contraction,DOP853,reduced_flux_recovered,0.050312499999999996,-0.004197050036879013,-0.004198779427034802,0.0999947830004579,-0.00020783311670956217,-0.08341953203882915,-0.08348861506890132,0.0201686306741507,0.030252882879449727,
early_contraction,DOP853,reduced_flux_recovered,0.05249999999999999,-0.004379530249276194,-0.004381414093437718,0.09999431841612463,-0.000216930554187161,-0.08341951920369135,-0.08349165190924789,0.02017599651890448,0.030263925999464977,
early_contraction,DOP853,reduced_flux_recovered,0.05468749999999999,-0.004562010432992269,-0.004564055406556683,0.0999938339255558,-0.00022603310372197428,-0.08341950581601548,-0.08349469206697047,0.020183365213312182,0.030274973148780894,
early_contraction,DOP853,reduced_flux_recovered,0.056874999999999995,-0.004744490586817988,-0.004746703373651993,0.09999332951756736,-0.000235140766611013,-0.08341949187527903,-0.0834977355453028,0.020190736758572587,0.03028602432879378,
early_contraction,DOP853,reduced_flux_recovered,0.0590625,-0.00492697070954296,-0.004929358001991021,0.09999280518097244,-0.0002442535441513299,-0.0834194773809591,-0.08350078234748161,0.02019811115588499,0.030297079540900274,
early_contraction,DOP853,reduced_flux_recovered,0.06124999999999999,-0.0051094507999556475,-0.005112019298848225,0.09999226090458131,-0.00025337143764001956,-0.0834194623325324,-0.08350383247674653,0.020205488406449208,0.03030813878649738,
early_contraction,DOP853,reduced_flux_recovered,0.0634375,-0.005291930856843371,-0.00529468727150515,0.09999169667720144,-0.00026249444837421866,-0.08341944672947532,-0.08350688593634016,0.020212868511465604,0.03031920206698248,
early_contraction,DOP853,reduced_flux_recovered,0.06562499999999999,-0.0054744108789923016,-0.005477361927250441,0.09999111248763741,-0.000271622577651106,-0.08341943057126384,-0.08350994272950803,0.020220251472135055,0.030330269383753286,
early_contraction,DOP853,reduced_flux_recovered,0.0678125,-0.005656890865187468,-0.005660043273379846,0.099990508324691,-0.00028075582676790283,-0.08341941385737359,-0.08351300285949867,0.020227637289658977,0.030341340738207892,
early_contraction,DOP853,reduced_flux_recovered,0.06999999999999999,-0.005839370814212746,-0.005842731317196217,0.09998988417716113,-0.00028989419702187273,-0.08341939658727981,-0.0835160663295635,0.02023502596523929,0.030352416131744737,
early_contraction,DOP853,reduced_flux_recovered,0.07218749999999999,-0.006021850724850867,-0.006025426066009527,0.09998924003384392,-0.00029903768971032216,-0.08341937876045741,-0.08351913314295695,0.020242417500078484,0.030363495565762632,
early_contraction,DOP853,reduced_flux_recovered,0.074375,-0.0062043305958834165,-0.006208127527136872,0.0999885758835326,-0.00030818630613060053,-0.08341936037638088,-0.08352220330293637,0.020249811895379548,0.030374579041660736,
early_contraction,DOP853,reduced_flux_recovered,0.07656249999999999,-0.00638681042609082,-0.006390835707902472,0.0999878917150176,-0.0003173400475801001,-0.08341934143452438,-0.08352527681276212,0.020257209152346002,0.030385666560838576,
early_contraction,DOP853,reduced_flux_recovered,0.07874999999999999,-0.006569290214252362,-0.006573550615637684,0.09998718751708649,-0.0003264989153562566,-0.0834193219343617,-0.08352835367569748,0.020264609272181905,0.030396758124696024,
early_contraction,DOP853,reduced_flux_recovered,0.0809375,-0.006751769959146172,-0.006756272257681009,0.09998646327852402,-0.000335662910756549,-0.08341930187536621,-0.08353143389500874,0.020272012256091845,0.03040785373463333,
early_contraction,DOP853,reduced_flux_recovered,0.08312499999999999,-0.006934249659549223,-0.006939000641378092,0.0999857189881121,-0.00034483203507849983,-0.08341928125701098,-0.0835345174739651,0.020279418105280923,0.030418953392051078,
early_contraction,DOP853,reduced_flux_recovered,0.08531249999999999,-0.007116729314237342,-0.007121735774081735,0.09998495463462977,-0.00035400628961967544,-0.08341926007876863,-0.0835376044158388,0.0202868268209548,0.030430057098350234,
early_contraction,DOP853,reduced_flux_recovered,0.0875,-0.007299208921985201,-0.0073044776631519025,0.09998417020685328,-0.00036318567567768614,-0.08341923834011149,-0.083540694723905,0.020294238404319646,0.030441164854932107,
early_contraction,DOP853,reduced_flux_recovered,0.08968749999999999,-0.00748168848156631,-0.007487226315955726,0.09998336569355601,-0.0003723701945501863,-0.08341921604051143,-0.0835437884014419,0.020301652856582163,0.03045227666319838,
early_contraction,DOP853,reduced_flux_recovered,0.09187499999999998,-0.007664167991753031,-0.007669981739867509,0.0999825410835085,-0.0003815598475348747,-0.08341919317944005,-0.08354688545173063,0.020309070178949583,0.03046339252455107,
early_contraction,DOP853,reduced_flux_recovered,0.0940625,-0.007846647451316567,-0.00785274394226874,0.09998169636547848,-0.00039075463592949455,-0.08341916975636847,-0.0835499858780553,0.020316490372629687,0.030474512440392586,
early_contraction,DOP853,reduced_flux_recovered,0.09624999999999999,-0.008029126859026965,-0.00803551293054809,0.09998083152823078,-0.0003999545610318337,-0.08341914577076753,-0.08355308968370304,0.02032391343883076,0.030485636412125657,
early_contraction,DOP853,reduced_flux_recovered,0.09843749999999998,-0.00821160621365311,-0.008218288712101429,0.09997994656052749,-0.0004091596241397248,-0.08341912122210764,-0.08355619687196394,0.020331339378761634,0.0304967644411534,
early_contraction,DOP853,reduced_flux_recovered,0.10062499999999999,-0.008394085513962736,-0.008401071294331824,0.09997904145112776,-0.0004183698265510458,-0.08341909610985884,-0.08355930744613112,0.020338768193631673,0.030507896528879277,
early_contraction,DOP853,reduced_flux_recovered,0.10281249999999999,-0.008576564758722406,-0.008583860684649548,0.09997811618878798,-0.0004275851695637194,-0.08341907043349082,-0.08356242140950065,0.020346199884650765,0.03051903267670711,
early_contraction,DOP853,reduced_flux_recovered,0.10499999999999998,-0.008759043946697534,-0.008766656890472088,0.09997717076226162,-0.00043680565447571415,-0.0834190441924729,-0.08356553876537161,0.02035363445302933,0.03053017288604107,
early_contraction,DOP853,reduced_flux_recovered,0.10718749999999999,-0.008941523076652365,-0.008949459919224157,0.0999762051602994,-0.00044603128258504396,-0.08341901738627397,-0.08356865951704609,0.020361071899978343,0.030541317158285713,
early_contraction,DOP853,reduced_flux_recovered,0.10937499999999999,-0.009124002147349984,-0.009132269778337683,0.09997521937164912,-0.00045526205518976834,-0.08341899001436262,-0.08357178366782918,0.020368512226709268,0.030552465494845915,
early_contraction,DOP853,reduced_flux_recovered,0.1115625,-0.009306481157552317,-0.009315086475251838,0.0999742133850558,-0.00046449797358799307,-0.08341896207620703,-0.08357491122102896,0.020375955434434143,0.03056361789712694,
early_contraction,DOP853,reduced_flux_recovered,0.11374999999999999,-0.009488960106020116,-0.009497910017413028,0.09997318718926158,-0.0004737390390778697,-0.08341893357127497,-0.08357804217995653,0.020383401524365508,0.030574774366534392,
early_contraction,DOP853,reduced_flux_recovered,0.11593749999999999,-0.00967143899151298,-0.009680740412274905,0.0999721407730058,-0.00048298525295759634,-0.08341890449903391,-0.08358117654792598,0.02039085049771646,0.030585934904474244,
early_contraction,DOP853,reduced_flux_recovered,0.118125,-0.009853917812789338,-0.009863577667298382,0.09997107412502491,-0.0004922366165254176,-0.08341887485895089,-0.08358431432825444,0.02039830235570061,0.030597099512352812,
early_contraction,DOP853,reduced_flux_recovered,0.12031249999999999,-0.01003639656860645,-0.010046421789951618,0.09996998723405257,-0.0005014931310796246,-0.08341884465049257,-0.08358745552426206,0.020405757099532126,0.03060826819157679,
