scenario,t,a,x,F,phi,y,f,f_phi,S,C,D,Z,Wtilde,Wpump,Wdefect,energy_mismatch,defect_residual,max_r2_error
correct,4.2,-0.32756569587467826,0.1491104158879118,0.0,-0.09617717757006723,0.4454440588668467,1.0000925004948535,-0.001923543551401345,-0.009098072528941193,0.0924750047997578,8.293076463832166e-05,0.9974211126584396,0.11619161614768411,0.011191616147684429,0.0,-1.033895191682177e-15,-1.033895191682177e-15,1.7763568394002505e-15
correct,4.25,-0.3350224029322757,0.14915745910441275,0.0,-0.07376635986898232,0.45075523244073645,1.0000544147584831,-0.0014753271973796467,-0.008877869975275317,0.0924737371469925,8.694098935406424e-05,0.9973831431673956,0.11619161614768381,0.011191616147684429,0.0,-1.339206523454095e-15,-1.339206523454095e-15,1.7763568394002505e-15
correct,4.3,-0.3424813966071657,0.1492017931597602,0.0,-0.05112512332425553,0.45465841277458846,1.0000261377823492,-0.0010225024664851107,-0.00855743196046725,0.09247241517473784,9.015547115015118e-05,0.9973549874177526,0.11619161614768377,0.011191616147684429,0.0,-1.3808398868775384e-15,-1.3808398868775384e-15,1.7763568394002505e-15
correct,4.3500000000000005,-0.3499425287231277,0.14924291742306725,0.0,-0.02832419080704548,0.45714140810234366,1.0000080225978487,-0.0005664838161409097,-0.008143240852025533,0.09247105098582564,9.254405220682929e-05,0.9973369973310627,0.11619161614768392,0.011191616147684429,0.0,-1.2281842209915794e-15,-1.2281842209915794e-15,1.7763568394002505e-15
correct,4.4,-0.35740562733257303,0.14928038253359852,0.0,-0.005434784003988746,0.4581964627648089,1.0000002953687717,-0.00010869568007977494,-0.007642767963115315,0.09246965709412447,9.408418241013377e-05,0.9973293979235788,0.11619161614768418,0.011191616147684429,0.0,-9.645062526431047e-16,-9.645062526431047e-16,1.7763568394002505e-15
correct,4.45,-0.3648704993962061,0.149313794783076,0.0,0.017471599051499465,0.45782028142690273,1.0000030525677341,0.0003494319810299894,-0.00706418472723474,0.09246824630773412,9.476115815099304e-05,0.9973322844933983,0.11619161614768402,0.011191616147684429,0.0,-1.1310397063368782e-15,-1.1310397063368782e-15,1.7763568394002505e-15
correct,4.5,-0.3723369336432764,0.1493428189836286,0.0,0.04032340731072779,0.4560140393637441,1.0000162597717714,0.0008064681462145559,-0.006416109967238645,0.09246683160851543,9.45682852741834e-05,0.9973456214271037,0.11619161614768442,0.011191616147684429,0.0,-7.28583859910259e-16,-7.28583859910259e-16,1.7763568394002505e-15
correct,4.55,-0.3798047035419488,0.14936718005419486,0.0,0.06304926020650224,0.45278337878362185,1.0000397520921258,0.0012609852041300452,-0.005707422460929496,0.09246542602922024,9.350696354693745e-05,0.997369242640818,0.1161916161476842,0.011191616147684429,0.0,-9.506284648352903e-16,-9.506284648352903e-16,1.7763568394002505e-15
correct,4.6000000000000005,-0.3872735703238539,0.14938666366220452,0.0,0.0855781706171209,0.4481383911994415,1.0000732362328617,0.0017115634123424184,-0.00494715248390065,0.09246404252953991,9.15866910020103e-05,0.9974028536501859,0.11619161614768439,0.011191616147684429,0.0,-7.563394355258879e-16,-7.563394355258879e-16,1.7763568394002505e-15
correct,4.65,-0.39474328602473874,0.14940111628469394,0.0,0.10783976660120896,0.44209358590377795,1.000116294152606,0.00215679533202418,-0.004144448772245751,0.0924626938724123,8.88249875240649e-05,0.9974460352434569,0.11619161614768428,0.011191616147684429,0.0,-8.673617379884035e-16,-8.673617379884035e-16,1.7763568394002505e-15
correct,4.7,-0.40221359652041005,0.14941044500357517,0.0,0.12976451121086258,0.43466784464603114,1.000168388283698,0.002595290224217252,-0.0033086018035920306,0.09246139250193945,8.524723806719473e-05,0.9974982487118309,0.11619161614768439,0.011191616147684429,0.0,-7.563394355258879e-16,-7.563394355258879e-16,1.9984014443252818e-15
correct,4.75,-0.40968424455032154,0.14941461723845081,0.0,0.15128391969655913,0.42588436265324975,1.0002288682435876,0.003025678393931183,-0.002449093426452318,0.0924601504242493,8.088645689815517e-05,0.997558842571781,0.11619161614768446,0.011191616147684429,0.0,-6.869504964868156e-16,-6.869504964868156e-16,2.220446049250313e-15
correct,4.800000000000001,-0.4171549727277449,0.14941366047367577,0.0,0.17233077342545197,0.4157705761788174,1.000296978954694,0.0034466154685090403,-0.0015756386471281797,0.09245897909260486,7.578297524291438e-05,0.997627060695448,0.11619161614768408,0.011191616147684429,0.0,-1.061650767297806e-15,-1.061650767297806e-15,1.9984014443252818e-15
correct,4.8500000000000005,-0.4246255265344974,0.14940766188670937,0.0,0.19283932984492072,0.40435807680525243,1.0003718700713504,0.0038567865968984153,-0.0006981883627489704,0.09245788929801534,6.99840556654083e-05,0.9977020517476162,0.11619161614768413,0.011191616147684429,0.0,-1.0200174038743626e-15,-1.0200174038743626e-15,2.220446049250313e-15
correct,4.9,-0.43209565729035276,0.14939676766382812,0.0,0.2127455278356077,0.391682512768712,1.0004526065961405,0.004254910556712155,0.00017312884098250208,0.09245689106653382,6.354343741794277e-05,0.9977828798114678,0.11619161614768429,0.011191616147684429,0.0,-8.534839501805891e-16,-8.534839501805891e-16,1.9984014443252818e-15
correct,4.95,-0.43956512507461204,0.14938118172180453,0.0,0.23198718781255429,0.37778347761330167,1.0005381805530917,0.004639743756251087,0.0010281340824518734,0.09245599356434396,5.652081785879146e-05,0.99786853607048,0.11619161614768428,0.011191616147684429,0.0,-8.673617379884035e-16,-8.673617379884035e-16,1.9984014443252818e-15
correct,5.0,-0.44703370156294264,0.1493611635534633,0.0,0.2505042059494609,0.36270438652281933,1.0006275235719837,0.005010084118989218,0.0018567879749418548,0.0924552050116356,4.8981275820189135e-05,0.9979579514006307,0.11619161614768393,0.011191616147684429,0.0,-1.214306433183765e-15,-1.214306433183765e-15,1.9984014443252818e-15
correct,5.050000000000001,-0.45450117272986434,0.14933702498043047,0.0,0.26823874191943464,0.3464923407160172,1.0007195202266652,0.005364774838388694,0.0026494226049665706,0.0924545326061495,4.0994643501754196e-05,0.998050009715727,0.11619161614768393,0.011191616147684429,0.0,-1.214306433183765e-15,-1.214306433183765e-15,2.220446049250313e-15
correct,5.1000000000000005,-0.4619673413591953,0.14930912571400506,0.0,0.28513539956583045,0.32919798032870856,1.0008130219608558,0.00570270799131661,0.0033969863224011837,0.09245398245714126,3.2634834046849874e-05,0.998143561899262,0.11619161614768399,0.011191616147684429,0.0,-1.1587952819525071e-15,-1.1587952819525071e-15,2.220446049250313e-15
correct,5.15,-0.469432029303405,0.14927786777083593,0.0,0.3011413999388659,0.3108753262419756,1.0009068614275713,0.006022827998777319,0.004091268792350295,0.09245355953036802,2.3979132402873715e-05,0.9982374401488858,0.11619161614768404,0.011191616147684429,0.0,-1.1032841307212493e-15,-1.1032841307212493e-15,2.220446049250313e-15
correct,5.2,-0.4768950794388335,0.14924368893476878,0.0,0.3162067461575134,0.2915816113502563,1.0009998670631552,0.006324134923150268,0.00472507706336979,0.09245326760455361,1.5107457369183186e-05,0.998330472554428,0.11619161614768418,0.011191616147684429,0.0,-9.645062526431047e-16,-9.645062526431047e-16,1.9984014443252818e-15
correct,5.25,-0.48435635727636894,0.14920705557151434,0.0,0.3302843795817024,0.271377101796065,1.0010908777139567,0.00660568759163405,0.005292342362286913,0.09245310923963403,6.101602881829814e-06,0.9984214977274884,0.11619161614768372,0.011191616147684429,0.0,-1.4224732503009818e-15,-1.4224732503009818e-15,2.220446049250313e-15
correct,5.300000000000001,-0.4918157522043483,0.14916845516683663,0.0,0.3433303268069884,0.2503249087294673,1.001178757133054,0.006866606536139769,0.0057881500212265905,0.09245308575693759,-2.9555334074304364e-06,0.998509379299978,0.11619161614768442,0.011191616147684429,0.0,-7.28583859910259e-16,-7.28583859910259e-16,2.220446049250313e-15
correct,5.3500000000000005,-0.4992731783592921,0.14912838896055808,0.0,0.35530383702249774,0.2284907911800586,1.001262408166029,0.007106076740449956,0.006208698759127717,0.09245319723131226,-1.1980726323385944e-05,0.9985930201106151,0.11619161614768389,0.011191616147684429,0.0,-1.2559397966072083e-15,-1.2559397966072083e-15,2.220446049250313e-15
correct,5.4,-0.5067285751374487,0.1490873649892824,0.0,0.3661675093030562,0.2059429506569963,1.001340786448692,0.007323350186061125,0.006551207686145785,0.09245344249508236,-2.0891196423709323e-05,0.998671375902287,0.11619161614768445,0.011191616147684429,0.0,-7.008282842946301e-16,-7.008282842946301e-16,2.220446049250313e-15
correct,5.45,-0.5141819073732495,0.14904589174387345,0.0,0.3758874094378288,0.1827518181185293,1.0014129134457388,0.007517748188756577,0.006813797497680784,0.0924538191535972,-2.9605372921214307e-05,0.9987434683592821,0.11619161614768381,0.011191616147684429,0.0,-1.339206523454095e-15,-1.339206523454095e-15,2.220446049250313e-15
correct,5.5,-0.521633165217837,0.14900447251595467,0.0,0.38443317593048965,0.15898983397634012,1.00147788866756,0.007688663518609794,0.006995374859644998,0.09245432361202743,-3.8043639242586587e-05,0.9988083973216412,0.11619161614768436,0.011191616147684429,0.0,-7.840950111415168e-16,-7.840950111415168e-16,2.220446049250313e-15
correct,5.550000000000001,-0.5290823637512293,0.14896360037793827,0.0,0.3917781148397506,0.13473122182181368,1.001534900912674,0.007835562296795013,0.00709554558454919,0.09245495111297113,-4.6129054606666314e-05,0.9988653520241425,0.11619161614768406,0.011191616147684429,0.0,-1.0894063429134349e-15,-1.0894063429134349e-15,1.9984014443252818e-15
correct,5.6000000000000005,-0.5365295423562,0.14892375363912508,0.0,0.3978992831639374,0.11005175658099155,1.0015832383954237,0.00795798566327875,0.007114573696832725,0.09245569578434379,-5.378804544815753e-05,0.9989136212196064,0.11619161614768436,0.011191616147684429,0.0,-7.840950111415168e-16,-7.840950111415168e-16,1.9984014443252818e-15
correct,5.65,-0.5439747638724848,0.1488853915657106,0.0,0.4027775605090854,0.08502852782238461,1.0016222976324964,0.00805555121018171,0.007053391731293429,0.09245655069695445,-6.095106098434796e-05,0.9989526020601353,0.1161916161476842,0.011191616147684429,0.0,-9.506284648352903e-16,-9.506284648352903e-16,1.9984014443252818e-15
correct,5.7,-0.551418113539127,0.14884895015448588,0.0,0.40639770881662074,0.059739698956994186,1.001651590977314,0.008127954176332417,0.006913655060498285,0.09245750793110147,-6.755318771688188e-05,0.9989818076253976,0.11619161614768461,0.011191616147684429,0.0,-5.342948306008566e-16,-5.342948306008566e-16,2.220446049250313e-15
correct,5.75,-0.558859697723465,0.14881483780629262,0.0,0.4087484199639949,0.034264263082723435,1.0016707527082307,0.0081749683992799,0.006697822281804487,0.09245855865146616,-7.353471817671342e-05,0.9990008730039571,0.11619161614768425,0.011191616147684429,0.0,-8.951173136040325e-16,-8.951173136040325e-16,2.220446049250313e-15
correct,5.800000000000001,-0.5662996424298671,0.1487834308424976,0.0,0.409822351089521,0.008681796235873574,1.0016795435945254,0.008196447021790421,0.006409236878596397,0.09245969318953634,-7.884166975522956e-05,0.9990095598517075,0.1161916161476846,0.011191616147684429,0.0,-5.48172618408671e-16,-5.48172618408671e-16,2.220446049250313e-15
correct,5.8500000000000005,-0.573738091581368,0.14875506892439022,0.0,0.40961614753100584,-0.016927791179453908,1.0016778538831814,0.008192322950620117,0.006052183830404484,0.09246090113275299,-8.342625000576161e-05,0.9990077593704765,0.11619161614768456,0.011191616147684429,0.0,-5.898059818321144e-16,-5.898059818321144e-16,2.220446049250313e-15
correct,5.9,-0.581175205073208,0.1487300505463704,0.0,0.40813045330646985,-0.04248450400751108,1.0016657046691615,0.008162609066129398,0.005631898817258454,0.09246217141955099,-8.724726533989655e-05,0.998995493669586,0.11619161614768513,0.011191616147684429,0.0,-2.0816681711721685e-17,-2.0816681711721685e-17,2.220446049250313e-15
correct,5.95,-0.5886111566080242,0.14870862885550265,0.0,0.4053699091041634,-0.06790851222275462,1.0016432476320711,0.008107398182083269,0.005154516257376437,0.0924634924394467,-9.027047056309277e-05,0.9989729154933372,0.11619161614768428,0.011191616147684429,0.0,-8.673617379884035e-16,-8.673617379884035e-16,2.220446049250313e-15
correct,6.0,-0.5960461313361718,0.14869100808518082,0.0,0.4013431377881142,-0.09312040029668006,1.0016107631424962,0.008026862755762285,0.004626953826553437,0.09246485213731838,-9.246885718664927e-05,0.9989403063177856,0.11619161614768474,0.011191616147684429,0.0,-4.0939474033052647e-16,-4.0939474033052647e-16,1.9984014443252818e-15
